time,amplitude
0.0,0.06652945349006223
0.001,1.313115800321802
0.002,-0.8027831580581509
0.003,-1.3944683654824208
0.004,0.3583782686321272
0.005,-0.1662196359437773
0.006,-0.08021863621456349
0.007,0.03098141681225155
0.008,0.02630930603227817
0.009,-0.02456225883882793
0.01,2.164323964644857
0.011,-0.6255916187427193
0.012,-1.2542061963604878
0.013,1.270838380642247
0.014,0.1375999754865067
0.015,0.8191083858501115
0.016,-0.21916165454897613
0.017,-0.4209997284985874
0.018,0.47273654609341326
0.019,-1.6806228215751795
0.02,-0.14435344771977235
0.021,0.2248581712385033
0.022,-0.2724203328245317
0.023,-0.5603124020240089
0.024,-1.3656431679155527
0.025,0.16922335723834941
0.026,0.49965444631656397
0.027,-0.10669257958244063
0.028,0.7411882306434459
0.029,-0.08910675774339182
0.03,-1.0542033897976215
0.031,0.38381940478232973
0.032,-0.899946916352496
0.033,0.17503759247604286
0.034,0.8630112872029289
0.035,-0.19018293401518535
0.036,-0.13391691437125658
0.037,-1.77491877617573
0.038,0.6092486390242442
0.039,-0.09753518197345665
0.04,0.6217543910789739
0.041,2.125197179236584
0.042,-0.2554939169699124
0.043,-1.121561638971594
0.044,1.0218211309939986
0.045,-1.2737867862258947
0.046,0.6153508882942276
0.047,-0.8935624823345935
0.048,1.2500997060416383
0.049,0.934958948539993
0.05,-1.013239755091873
0.051,0.04331620106646643
0.052,-1.223678346527092
0.053,-0.7549702584318194
0.054,-0.0018097151979617025
0.055,0.5712326647099084
0.056,0.2560704350056882
0.057,0.8713116789408961
0.058,-0.022939968315917894
0.059,-0.27204849107472284
0.06,-0.5401240299277194
0.061,0.668900842457338
0.062,0.8339909534500465
0.063,-0.704854152765308
0.064,0.56209524071636
0.065,0.3639067804544635
0.066,-0.6237921623472168
0.067,0.41128641636892116
0.068,0.8589903082655793
0.069,0.445762782919256
0.07,-0.14273922761603788
0.071,0.7708599687490897
0.072,-0.9351178354967049
0.073,0.8673182651193247
0.074,1.907066202148077
0.075,1.1301414901057492
0.076,-0.952521315811113
0.077,0.0026216379012706332
0.078,-0.8702684317796965
0.079,0.42966328463485076
0.08,0.01562627528532192
0.081,1.4958696679063377
0.082,-2.2435695356389864
0.083,1.1880409885605832
0.084,-0.6685494195482056
0.085,-0.2746744362668642
0.086,2.093957924401361
0.087,-1.1015434139873435
0.088,-0.42328937011332407
0.089,-0.7581684964122514
0.09,0.04559324893835909
0.091,0.4459969689210527
0.092,1.1159902968460969
0.093,-0.158441449612838
0.094,0.8413203535780356
0.095,-1.0668448929230527
0.096,-0.1698524516672686
0.097,-1.4399857200667026
0.098,0.28033154951411376
0.099,1.5915537801106656
0.1,-0.041552072145896145
0.101,0.5668325070054115
0.102,-1.3232930346320215
0.103,0.42147672289571847
0.104,-0.37521280540479834
0.105,-0.23166180751414814
0.106,-0.3838931934937594
0.107,1.2488386123655695
0.108,0.545440799191892
0.109,-0.5785197002733382
0.11,-0.35760613315690626
0.111,0.5178297235995376
0.112,0.05998923294489277
0.113,-1.4042244448606696
0.114,1.5167898971311262
0.115,-0.2961310183623479
0.116,-1.7904092917374739
0.117,1.259706515515277
0.118,1.7838018853360127
0.119,0.27674720477908227
0.12,-2.4717677599189076
0.121,-0.5923315144074813
0.122,-0.5566278327623051
0.123,-2.370451588948408
0.124,1.1140086332623589
0.125,0.2542590835336171
0.126,0.3337028348501489
0.127,-0.3061287562033488
0.128,0.42399147944726145
0.129,1.5499752404828213
0.13,-1.9208876644886757
0.131,-0.5280340657529617
0.132,-0.007939274670946144
0.133,-0.17599806119164318
0.134,-0.7057575259761724
0.135,-0.39927976060690834
0.136,-2.96388556176472
0.137,-0.44585090746406236
0.138,-0.4096952122785565
0.139,-0.863792348221299
0.14,-0.11433138458793274
0.141,-0.23934833138372438
0.142,-1.9319965820238783
0.143,2.105144900671401
0.144,0.7473802092664771
0.145,-0.042995077698594196
0.146,-1.1626814457433787
0.147,-0.5700035811579994
0.148,-0.10949759883089763
0.149,1.280038375792101
0.15,-0.940474030037756
0.151,-0.4460824472331189
0.152,1.969635789190808
0.153,0.20622108097844885
0.154,-1.4249303374165068
0.155,-0.9173216994405778
0.156,0.24506227627983007
0.157,0.029633196385091203
0.158,-0.16500738481954624
0.159,-1.4642698053329022
0.16,0.7532032551935766
0.161,0.9531359692428456
0.162,-1.2998268400446291
0.163,-1.571901774058041
0.164,-0.855632070310939
0.165,-0.9440906756102615
0.166,-0.1897325136431811
0.167,-1.7687364451355134
0.168,0.5736770389268859
0.169,-0.3978397342439951
0.17,-0.2066466406231116
0.171,0.8265394559125993
0.172,-0.7866391269058349
0.173,1.4334412260380074
0.174,-0.34159146163463394
0.175,0.10888849075495056
0.176,0.2762673029367731
0.177,-0.3555208345874932
0.178,1.711617681291112
0.179,1.1858156563167401
0.18,-1.0838998572255856
0.181,0.5499087830392851
0.182,0.6801788937532196
0.183,-0.5806639550790841
0.184,0.4646760604975935
0.185,1.047115892134534
0.186,0.5959154269941382
0.187,-1.193819434111578
0.188,0.2779748987406102
0.189,0.429350368381796
0.19,-0.9003334573377006
0.191,-1.3125719103170652
0.192,-0.24719120676773004
0.193,1.221553942800693
0.194,1.4683074999210124
0.195,-0.8568941656820227
0.196,-0.22673750025973186
0.197,-1.1421005700835838
0.198,-1.5460754380529227
0.199,-0.32813083032632623
0.2,-0.21481134964901108
0.201,0.6578527183703001
0.202,0.2656148733662137
0.203,0.00732527590066716
0.204,-0.44982631204244344
0.205,-1.095842307233263
0.206,0.3822398265482637
0.207,1.401719452642243
0.208,0.4400505296442702
0.209,0.5480065602810779
0.21,-1.13996621525184
0.211,-0.2816664648074943
0.212,-0.35312654701649737
0.213,0.5442392161578129
0.214,1.7477482534526525
0.215,1.864986952573196
0.216,-0.7838099998996677
0.217,0.08139032815133143
0.218,-0.28006668551724934
0.219,-0.9823693416783965
0.22,1.431024648403837
0.221,-1.6526710247254568
0.222,1.910197883771594
0.223,1.145734416336836
0.224,0.3335332808058216
0.225,0.6297911194656658
0.226,2.5939211422292403
0.227,1.8201517369010305
0.228,0.9975299746276262
0.229,1.6371486472641352
0.23,-0.9789408546194401
0.231,-1.4182580440641324
0.232,-1.0896838122576749
0.233,-1.652858325121901
0.234,0.45982233972977493
0.235,1.12710357183772
0.236,-0.2893824207964986
0.237,-1.270869277950303
0.238,1.9130275591278538
0.239,-0.6616285640778407
0.24,0.35173210416876477
0.241,-0.9876790441042606
0.242,-0.04770122123347111
0.243,-1.4984652171607689
0.244,-0.0374087429874489
0.245,0.41234204529977964
0.246,-0.538629647169737
0.247,0.26989322581051534
0.248,0.45745152715762444
0.249,0.21207358890450598
0.25,0.5291657665355541
0.251,-0.1437468496742254
0.252,-0.8806756625281325
0.253,-1.9294071400371187
0.254,-0.337411707035911
0.255,0.5634784093702615
0.256,-0.593871865185522
0.257,-1.1611968827559793
0.258,0.3448963968207375
0.259,0.24323563126259962
0.26,0.8527912759474061
0.261,-0.568836525619758
0.262,-0.45533951518604016
0.263,1.7258870792335566
0.264,0.6719084912998721
0.265,0.9665202909291146
0.266,-0.24024008077736342
0.267,-0.06058094091111741
0.268,-0.8584286298056913
0.269,-1.0386500262864922
0.27,-0.46244465213669433
0.271,1.195880067167666
0.272,-0.48115850511731184
0.273,-0.38880006157218455
0.274,-1.317278015410657
0.275,-1.9162322279962982
0.276,0.3926731508188142
0.277,1.0044085946964305
0.278,-0.5417980349876561
0.279,1.072493841485993
0.28,-0.09396220876748852
0.281,-0.909929752622794
0.282,0.7758812464021999
0.283,1.9143286183685675
0.284,-0.21307568875550983
0.285,-2.0444697119009456
0.286,0.9902622882324844
0.287,0.6819937096226563
0.288,0.4031445540709508
